Date,Volume,RSI,MACD,MACD_Signal,BB_High,BB_Low,GDP,CPI,UNEMP,FEDFUNDS
2005-05-12,11278100,45.16847896925245,0.05209689898295977,0.06485852297773555,21.184197388133054,20.01945003465747,12922.656,193.6,5.1,3.0
2005-05-13,13913000,41.64020212751107,0.007128838585899189,0.05331258609936828,21.13111779428466,20.103533199062507,12922.656,193.6,5.1,3.0
2005-05-16,10447100,45.133024241020685,-0.015116874083982879,0.03962669406269805,21.126568704439524,20.113932127164478,12922.656,193.6,5.1,3.0
2005-05-17,11668100,50.489334602725044,-0.010440852265997336,0.029613184796958975,21.12794958249878,20.127761591512453,12922.656,193.6,5.1,3.0
2005-05-18,14821100,58.32065457791517,0.03253998923269563,0.030198545684106307,21.184779725253993,20.146392836391517,12922.656,193.6,5.1,3.0
2005-05-19,10298500,59.471241550155014,0.07237646000297104,0.03863412854787925,21.256330905460167,20.142113460994914,12922.656,193.6,5.1,3.0
2005-05-20,7475100,57.87352860309901,0.0966960682546123,0.050246516489225866,21.298506552159395,20.169549745142852,12922.656,193.6,5.1,3.0
2005-05-23,7940900,56.003953042352,0.107648136426441,0.0617268404766689,21.327060997791314,20.184283339672064,12922.656,193.6,5.1,3.0
2005-05-24,6290700,55.74558262406893,0.11406951046624769,0.07219537447458466,21.349174398470904,20.209553438137984,12922.656,193.6,5.1,3.0
2005-05-25,5064800,55.96436535982762,0.11873311084418603,0.08150292174850493,21.369634538785817,20.213076871736646,12922.656,193.6,5.1,3.0
2005-05-26,5880200,56.31345726540312,0.12243350190574631,0.08968903777995321,21.38721205508649,20.24931653225482,12922.656,193.6,5.1,3.0
2005-05-27,6003700,54.15554405326205,0.11740471887130255,0.09523217399822309,21.398112430943247,20.256549892054803,12922.656,193.6,5.1,3.0
2005-05-31,7597500,53.36907170339461,0.10979403126837184,0.09814454545225285,21.404498331859443,20.260693127796316,12922.656,193.6,5.1,3.0
2005-06-01,12206800,53.51450292880433,0.1030466815684079,0.09912497267548387,21.412445364705594,20.267955674417944,12922.656,193.7,5.0,3.04
2005-06-02,15578700,53.15754129463244,0.09565297209654489,0.09843057255969608,21.388694905490436,20.270646715908487,12922.656,193.7,5.0,3.04
2005-06-03,8616400,49.76050897656007,0.07990339159139381,0.09472513636603563,21.373021054993863,20.265845941771275,12922.656,193.7,5.0,3.04
2005-06-06,5933100,49.049813225492606,0.06478662949507097,0.08873743499184271,21.37043570963722,20.26258087666649,12922.656,193.7,5.0,3.04
2005-06-07,8578500,48.4906662520019,0.05080519846726972,0.08115098768692812,21.347609221082443,20.257329285997635,12922.656,193.7,5.0,3.04
2005-06-08,7721800,52.207769111060855,0.048138530735421625,0.07454849629662683,21.35173094387528,20.28421208743576,12922.656,193.7,5.0,3.04
2005-06-09,7090400,48.813434338391694,0.03756725560443286,0.06715224815818803,21.352621224310486,20.29502091130963,12922.656,193.7,5.0,3.04
2005-06-10,6504700,47.44566461568885,0.025590376470479015,0.05883987382064623,21.33127199914542,20.35146859381112,12922.656,193.7,5.0,3.04
2005-06-13,7127600,48.98507894234926,0.019181577680903672,0.050908214592697724,21.25142773412107,20.492151558176293,12922.656,193.7,5.0,3.04
2005-06-14,5900100,51.185137490662946,0.01860868749737321,0.04444830917363282,21.182631580458462,20.611256320847687,12922.656,193.7,5.0,3.04
2005-06-15,9128200,53.55747328410435,0.02308066419572441,0.040174780178051143,21.16216114461156,20.660975566509045,12922.656,193.7,5.0,3.04
2005-06-16,9775400,57.408087673158555,0.035187895801598756,0.03917740330276067,21.148114707068657,20.666247818871284,12922.656,193.7,5.0,3.04
2005-06-17,15436700,60.72971409691818,0.05267192820208422,0.04187630828262538,21.132131621189043,20.675796464138106,12922.656,193.7,5.0,3.04
2005-06-20,8378700,59.89132694114754,0.0643700329990935,0.046375053225919005,21.130875813862726,20.676467669108465,12922.656,193.7,5.0,3.04
2005-06-21,5783400,59.596177533184,0.07233530373274988,0.05156710332728518,21.143806315776846,20.671142719867685,12922.656,193.7,5.0,3.04
2005-06-22,9192700,63.822720058949876,0.08801749286594074,0.05885718123501629,21.187229081794094,20.649363592461278,12922.656,193.7,5.0,3.04
2005-06-23,10695500,54.59651754428293,0.08390148571735878,0.0638660421314848,21.1886299266568,20.6491329059848,12922.656,193.7,5.0,3.04
2005-06-24,12273900,46.67073804609786,0.06292192891664783,0.0636772194885174,21.17740971753238,20.638710430172697,12922.656,193.7,5.0,3.04
2005-06-27,8561800,47.12988559083951,0.04670105057122953,0.060281985705059826,21.173459997124326,20.630376443915715,12922.656,193.7,5.0,3.04
2005-06-28,5892400,54.14579314514442,0.048858992945113755,0.057997387153070616,21.18267257231703,20.631108021555036,12922.656,193.7,5.0,3.04
2005-06-29,6204900,54.926541855200064,0.05185935379993367,0.05676978048244323,21.194195731305822,20.631283776140467,12922.656,193.7,5.0,3.04
2005-06-30,10788500,42.466764796364146,0.023753993949316765,0.05016662317581794,21.202502653804476,20.59840734222824,12922.656,193.7,5.0,3.04
2005-07-01,10686600,44.18786965868035,0.0052333233606809415,0.04117996321279054,21.20645516390021,20.585726232584165,13142.642,194.9,5.0,3.26
2005-07-05,7921200,42.64243650629925,-0.013577777783776668,0.030228415013477103,21.213826435254408,20.566650134874987,13142.642,194.9,5.0,3.26
2005-07-06,10760500,36.92514282539959,-0.045595253848190964,0.01506368124114349,21.249999124034115,20.498672026173406,13142.642,194.9,5.0,3.26
2005-07-07,10625900,35.01249436010866,-0.07675655891540245,-0.0033003667901656984,21.28756523092528,20.409917259614268,13142.642,194.9,5.0,3.26
2005-07-08,9587000,42.96656161104453,-0.0838051514665672,-0.019401323725445997,21.293813069252202,20.38309828481274,13142.642,194.9,5.0,3.26
2005-07-11,8455100,46.01609186357598,-0.08130499395621626,-0.03178205777160005,21.294955597212457,20.374338950822214,13142.642,194.9,5.0,3.26
2005-07-12,14462200,51.424110092312006,-0.06475505680633376,-0.038376657578546795,21.29667187446689,20.378040688094142,13142.642,194.9,5.0,3.26
2005-07-13,11108900,55.4059562093601,-0.03974108754138683,-0.0386495435711148,21.30671881116314,20.381738868585398,13142.642,194.9,5.0,3.26
2005-07-14,8773400,58.461110884257764,-0.010267664990081471,-0.032973167854908135,21.327412251818345,20.38016812385304,13142.642,194.9,5.0,3.26
2005-07-15,7631300,60.91265793080822,0.020951161754226177,-0.022188301933081273,21.35385412623156,20.37177529881727,13142.642,194.9,5.0,3.26
2005-07-18,8386100,53.864254460297424,0.02868017147575941,-0.012014607251313137,21.337495059584192,20.374981098557896,13142.642,194.9,5.0,3.26
2005-07-19,12573900,48.66642715304772,0.020274251080124372,-0.005556835585025635,21.31142696967721,20.371932176440954,13142.642,194.9,5.0,3.26
2005-07-20,13308600,47.83759073272152,0.01110082216097652,-0.0022253040358252043,21.283261634177677,20.36861100071002,13142.642,194.9,5.0,3.26
2005-07-21,9322000,52.057175452475306,0.01509548535485905,0.0012388538423116465,21.23501969618221,20.38667315202336,13142.642,194.9,5.0,3.26
2005-07-22,6976600,55.30233045556306,0.027477546089208715,0.006486592291691061,21.23642619311914,20.386205452083498,13142.642,194.9,5.0,3.26
2005-07-25,5979400,52.25491826703151,0.02932565834384704,0.011054405502122257,21.245992297921454,20.389184742178642,13142.642,194.9,5.0,3.26
2005-07-26,6473500,50.932740184693294,0.027141189796477505,0.014271762360993307,21.25083635087117,20.391581747578538,13142.642,194.9,5.0,3.26
2005-07-27,8414600,50.53930011352125,0.02417812571659894,0.016253035032114435,21.23622676776126,20.392947655456517,13142.642,194.9,5.0,3.26
2005-07-28,7518400,52.70358542842281,0.02676435236582364,0.018355298498856278,21.223935813819494,20.396152763451013,13142.642,194.9,5.0,3.26
2005-07-29,8494900,46.349825651897,0.013407516879411219,0.017365742174967266,21.223899791421417,20.40563950758981,13142.642,194.9,5.0,3.26
2005-08-01,7263000,49.620540225629824,0.010329765568670268,0.01595854685370787,21.228298584808662,20.41541727365081,13142.642,196.1,4.9,3.5
2005-08-02,6646600,54.30701725128677,0.01957948911558205,0.016682735306082705,21.244829935938373,20.433144383519636,13142.642,196.1,4.9,3.5
2005-08-03,9788200,55.380082477553174,0.029430909898263025,0.01923237022451877,21.238156906022546,20.499475463972573,13142.642,196.1,4.9,3.5
2005-08-04,9565300,52.08720003072532,0.029745741296441253,0.02133504443890327,21.18321779550571,20.613480774745756,13142.642,196.1,4.9,3.5
2005-08-05,9288400,47.80188239593769,0.019757987878129768,0.02101963312674857,21.154081340678534,20.66860638057391,13142.642,196.1,4.9,3.5
2005-08-08,5770300,43.07702030651018,-0.0005424931163098279,0.01670720787813689,21.151239520498667,20.673221272042834,13142.642,196.1,4.9,3.5
2005-08-09,5923500,43.994008282664645,-0.01455698128690841,0.010454370045127831,21.16083563313088,20.650630774645002,13142.642,196.1,4.9,3.5
2005-08-10,9726700,40.002494947140164,-0.03620866766146591,0.0011217625038090835,21.18089736029343,20.589811677487333,13142.642,196.1,4.9,3.5
2005-08-11,9605300,40.25638803331203,-0.05228823470577737,-0.009560236938108207,21.172463870318616,20.54626667472533,13142.642,196.1,4.9,3.5
2005-08-12,8664400,32.788109692618335,-0.08784970519835156,-0.025218130590156877,21.18695418987283,20.440223239326393,13142.642,196.1,4.9,3.5
2005-08-15,7604000,40.827432995780285,-0.09868900000953928,-0.039912304474033364,21.182809049392624,20.393572061752394,13142.642,196.1,4.9,3.5
2005-08-16,8645900,39.77253900088741,-0.10935549685530077,-0.05380094295028685,21.194638267846994,20.34452989926726,13142.642,196.1,4.9,3.5
2005-08-17,11000800,37.9621764663559,-0.12211992973025687,-0.06746474030628086,21.210911672316357,20.286910326279838,13142.642,196.1,4.9,3.5
2005-08-18,6676300,42.648063417231164,-0.12130541940377171,-0.07823287612577903,21.197858555424776,20.25625445116702,13142.642,196.1,4.9,3.5
2005-08-19,6186900,40.66321799839805,-0.12493964480798425,-0.08757422986222008,21.16568758810555,20.225813647856363,13142.642,196.1,4.9,3.5
2005-08-22,6593100,40.160346205003265,-0.12777590094611568,-0.09561456407899921,21.143679088477285,20.192891079064218,13142.642,196.1,4.9,3.5
2005-08-23,7900100,37.49514736323659,-0.13608200568097573,-0.10370805239939451,21.12916957622313,20.147152025644548,13142.642,196.1,4.9,3.5
2005-08-24,13530100,30.650661682682866,-0.1645980897782202,-0.11588605987515965,21.14569304114071,20.04202802056583,13142.642,196.1,4.9,3.5
2005-08-25,6982000,37.306427981023106,-0.17234109370548367,-0.12717706664122447,21.113188898434387,19.9953831077912,13142.642,196.1,4.9,3.5
2005-08-26,9644200,31.61814638040778,-0.19858929005185644,-0.14145951132335086,21.133601818541845,19.886961307068507,13142.642,196.1,4.9,3.5
2005-08-29,7483200,37.31207469501831,-0.20464098678492348,-0.1540958064156654,21.10552393224914,19.83293489190857,13142.642,196.1,4.9,3.5
2005-08-30,8907800,33.49920480700389,-0.22259909007842182,-0.1677964631482167,21.055980358355747,19.76611703849484,13142.642,196.1,4.9,3.5
2005-08-31,10076800,39.73016762891118,-0.21952492683942282,-0.17814215588645793,20.95945634708788,19.76104612483595,13142.642,196.1,4.9,3.5
2005-09-01,9768700,42.89034435671111,-0.2066042780209365,-0.18383458031335365,20.86254838841097,19.77526117427213,13142.642,198.8,5.0,3.62
2005-09-02,7100200,43.8232424894166,-0.19177101036891742,-0.18542186632446642,20.781693782986608,19.788780650912315,13142.642,198.8,5.0,3.62
2005-09-06,7289600,51.649076391908096,-0.15628940461420981,-0.1795953739824151,20.742130024909045,19.803536478997202,13142.642,198.8,5.0,3.62
2005-09-07,10212300,56.21819513146411,-0.1116317317979103,-0.16600264554551414,20.7244468794165,19.812950505227054,13142.642,198.8,5.0,3.62
2005-09-08,9160300,52.07753303441072,-0.08715122047697932,-0.1502323605318072,20.709590416339374,19.818356628033186,13142.642,198.8,5.0,3.62
2005-09-09,9107300,54.66655452905952,-0.05849653023078716,-0.13188519447160318,20.71068087892156,19.817857252792304,13142.642,198.8,5.0,3.62
2005-09-12,9714100,50.57959498422372,-0.04715904112000757,-0.11493996380128407,20.72345179317031,19.82044450046983,13142.642,198.8,5.0,3.62
2005-09-13,13029900,44.55320259498381,-0.05752861753665073,-0.1034576945483574,20.701518600504397,19.812844497640132,13142.642,198.8,5.0,3.62
2005-09-14,8136800,46.037049309187374,-0.06075636753108071,-0.09491742914490207,20.684861340246652,19.80942023781731,13142.642,198.8,5.0,3.62
2005-09-15,8574400,44.47045254901686,-0.0677767096396309,-0.08948928524384785,20.673810953857483,19.800978093383726,13142.642,198.8,5.0,3.62
2005-09-16,19557400,56.83565021416683,-0.031982249086311754,-0.07798787801234063,20.71190675415346,19.782374442440776,13142.642,198.8,5.0,3.62
2005-09-19,10208200,51.132335424408986,-0.022421659583184095,-0.06687463432650932,20.7155199818875,19.781714744064647,13142.642,198.8,5.0,3.62
2005-09-20,12550200,50.3167999190317,-0.01750250543868148,-0.057000208548943755,20.716822435647046,19.781593129843678,13142.642,198.8,5.0,3.62
2005-09-21,10551200,43.79654823318969,-0.03795068952803504,-0.05319030474476202,20.711501638822906,19.766832215852386,13142.642,198.8,5.0,3.62
2005-09-22,8108600,47.197531150891116,-0.042230228082093646,-0.050998289412228344,20.70982634460796,19.79213517272602,13142.642,198.8,5.0,3.62
2005-09-23,9615200,44.998126142135476,-0.05358381720691341,-0.05151539497116536,20.709782629649602,19.789224786121885,13142.642,198.8,5.0,3.62
2005-09-26,9849000,43.19193391800288,-0.06893625647716206,-0.054999567272364706,20.6966328060696,19.818321760885965,13142.642,198.8,5.0,3.62
2005-09-27,8734600,42.69981304035972,-0.08206333947515887,-0.06041232171292354,20.697650218668258,19.815532993612017,13142.642,198.8,5.0,3.62
2005-09-28,8838600,43.39437882231859,-0.08952847938302355,-0.06623555324694354,20.676868725892394,19.856396960142764,13142.642,198.8,5.0,3.62
2005-09-29,10701100,50.36129023510894,-0.07409625239345985,-0.0678076930762468,20.67425052727121,19.88618476783377,13142.642,198.8,5.0,3.62
2005-09-30,10533700,44.58866691969612,-0.08095072407575188,-0.07043629927614782,20.678078017870032,19.874677528699795,13142.642,198.8,5.0,3.62
2005-10-03,14619200,47.519583183124304,-0.07644522029725564,-0.07163808348036939,20.678002758259574,19.875343494181834,13324.204,199.1,5.0,3.78
2005-10-04,14992300,45.063413547868365,-0.08061108067702705,-0.07343268291970093,20.665730302145878,19.850296576211054,13324.204,199.1,5.0,3.78
2005-10-05,11652000,43.06587036920238,-0.09009500891078304,-0.07676514811791735,20.619898903793132,19.830958830887045,13324.204,199.1,5.0,3.78
2005-10-06,12637200,46.63272153820329,-0.08650392385977668,-0.07871290326628921,20.590189476681022,19.822795180606573,13324.204,199.1,5.0,3.78
2005-10-07,9923000,50.45275462253532,-0.0712830663280215,-0.07722693587863567,20.536000369246235,19.842796589677103,13324.204,199.1,5.0,3.78
2005-10-10,6499600,44.96432338899747,-0.07663093233551876,-0.07710773517001229,20.507593067593834,19.829111186556556,13324.204,199.1,5.0,3.78
2005-10-11,10166000,42.23036216549678,-0.08994174966091961,-0.07967453806819376,20.516250178766015,19.79064069037461,13324.204,199.1,5.0,3.78
2005-10-12,15446600,41.71019575451153,-0.10124891161232341,-0.0839894127770197,20.51903053294729,19.750344505199685,13324.204,199.1,5.0,3.78
2005-10-13,13003500,49.71555347993016,-0.08610938458728512,-0.08441340713907279,20.5176740374463,19.749320820341783,13324.204,199.1,5.0,3.78
2005-10-14,11165800,54.35660738780196,-0.05756122618100079,-0.0790429709474584,20.428809807848797,19.804695059704915,13324.204,199.1,5.0,3.78
2005-10-17,8469300,53.077565863927866,-0.03834610002874683,-0.07090359676371609,20.397609906694434,19.82125911186025,13324.204,199.1,5.0,3.78
2005-10-18,8777600,49.47364561647848,-0.03380011596760468,-0.06348290060449381,20.35457652767353,19.839479220312313,13324.204,199.1,5.0,3.78
2005-10-19,19372600,61.28906454881122,0.015835139883758842,-0.04761929250684328,20.502806088563933,19.75442467010306,13324.204,199.1,5.0,3.78
2005-10-20,18561300,61.49107766250936,0.05549442147675521,-0.026996549710123587,20.610110967235276,19.697311670704178,13324.204,199.1,5.0,3.78
2005-10-21,15313700,65.20692127356347,0.1040200836715961,-0.0007932230337796489,20.77064087477682,19.620278429117224,13324.204,199.1,5.0,3.78
2005-10-24,14340400,70.31994909551005,0.17083634965925398,0.03353269150482708,21.014384215512433,19.50647760089382,13324.204,199.1,5.0,3.78
2005-10-25,10839200,69.62042193113383,0.21933483473932824,0.07069312015172732,21.197120955081363,19.45365934124432,13324.204,199.1,5.0,3.78
2005-10-26,16107000,72.42683739495737,0.2729180629821748,0.11113810871781682,21.40769970130142,19.393308141716158,13324.204,199.1,5.0,3.78
2005-10-27,10161100,71.12358910317556,0.3084579580634994,0.15060207858695335,21.573212729142195,19.34844864781093,13324.204,199.1,5.0,3.78
2005-10-28,12044700,74.0673004346711,0.35230029774079696,0.1909417224177221,21.770875874512967,19.320707568175024,13324.204,199.1,5.0,3.78
2005-10-31,14962500,75.25974885233194,0.3912017228920952,0.23099372251259673,21.96484310934007,19.296177932530046,13324.204,199.1,5.0,3.78
2005-11-01,19177200,76.7318940988001,0.4281673505439514,0.2704284481188677,22.15628179385196,19.2986370675372,13324.204,198.1,5.0,4.0
2005-11-02,12955100,78.79958595294914,0.4689084184510328,0.3101244421853007,22.356808184512307,19.3218403826874,13324.204,198.1,5.0,4.0
2005-11-03,10366900,76.49868370491535,0.4902486302292033,0.3461492797940813,22.515950937225718,19.367334775970086,13324.204,198.1,5.0,4.0
2005-11-04,11269800,77.88909999190537,0.5118515584485621,0.37928973552497747,22.680970452419242,19.405759932407417,13324.204,198.1,5.0,4.0
2005-11-07,8644600,80.0291405770839,0.5405533101837428,0.41154245045673055,22.84517271640234,19.489748357511235,13324.204,198.1,5.0,4.0
2005-11-08,7807400,73.03379506371786,0.540698340127804,0.4373736283909453,22.921157661129097,19.654197296451468,13324.204,198.1,5.0,4.0
2005-11-09,11315500,75.60081329963025,0.5527360015140346,0.46044610301556316,22.995202082127136,19.845644742518857,13324.204,198.1,5.0,4.0
2005-11-10,16843700,78.99992706209363,0.5844237297518866,0.48524162836282786,23.135087462387094,19.97841027168273,13324.204,198.1,5.0,4.0
2005-11-11,8195900,77.8322553380608,0.5997347394847203,0.5081402505872064,23.247191541978708,20.115689737012993,13324.204,198.1,5.0,4.0
2005-11-14,8725900,75.2373772027681,0.5987089566636996,0.5262539918025051,23.29747984318973,20.311802268931853,13324.204,198.1,5.0,4.0
2005-11-15,10030500,67.75234480933112,0.57204498227998,0.5354121898980001,23.235442562039744,20.6100967217127,13324.204,198.1,5.0,4.0
2005-11-16,10959700,68.4288672924992,0.5484430059334535,0.5380183531050908,23.231539208740912,20.79775671258477,13324.204,198.1,5.0,4.0
2005-11-17,9583900,69.46351453770441,0.5294116746464894,0.5362970174133705,23.20106957560392,21.017948216144124,13324.204,198.1,5.0,4.0
2005-11-18,14886200,70.33619918256834,0.5132278656638931,0.5316831870634751,23.17785262912445,21.214181901515197,13324.204,198.1,5.0,4.0
2005-11-21,10634100,66.06683115294112,0.48470500753600376,0.5222875511579809,23.16720224333967,21.34773439453875,13324.204,198.1,5.0,4.0
2005-11-22,11501000,69.65625015868233,0.4749204778171148,0.5128141364898077,23.15811479413721,21.50478250658301,13324.204,198.1,5.0,4.0
2005-11-23,11983100,74.15034844533645,0.48944489908982547,0.5081402890098112,23.224680197960478,21.59810823129978,13324.204,198.1,5.0,4.0
2005-11-25,3775300,74.70691555155422,0.49905480124918,0.506323191457685,23.260522951461628,21.731106076858683,13324.204,198.1,5.0,4.0
2005-11-28,11353900,74.99667772489164,0.5027999766399631,0.5056185484941407,23.31124143057559,21.827153306668063,13324.204,198.1,5.0,4.0
2005-11-29,14807000,75.45106842742766,0.5028597750903359,0.5050667938133797,23.3588239212192,21.919176910384802,13324.204,198.1,5.0,4.0
2005-11-30,12823600,61.26242633902226,0.46338463738349134,0.49673036252740205,23.338206945622968,22.02331916216512,13324.204,198.1,5.0,4.0
2005-12-01,12194100,64.5025819816131,0.4424066183781683,0.4858656136975553,23.354086861791554,22.08917409401899,13324.204,198.1,4.9,4.16
2005-12-02,9823600,68.25534294705153,0.4409175392243654,0.47687599880291737,23.390772426077813,22.165843594124826,13324.204,198.1,4.9,4.16
2005-12-05,6495100,65.75961820599622,0.42806308896402,0.4671134168351379,23.41148897157175,22.237004223008327,13324.204,198.1,4.9,4.16
2005-12-06,12369500,65.75961820599622,0.41311372663510326,0.456313478795131,23.443439218129623,22.274856451426043,13324.204,198.1,4.9,4.16
2005-12-07,9663000,58.97222173781137,0.3786090976840022,0.4407726025729053,23.41332516955342,22.372388216982227,13324.204,198.1,4.9,4.16
2005-12-08,8597600,61.024544537714306,0.35582790697541,0.42378366345340623,23.413666603267238,22.42753193646665,13324.204,198.1,4.9,4.16
2005-12-09,8492400,65.83072282064485,0.35629302258952933,0.4102855352806309,23.469094479082607,22.41983355283878,13324.204,198.1,4.9,4.16
2005-12-12,8013600,66.1177461431046,0.35402400246680443,0.3990332287178656,23.522117398476656,22.419908358359283,13324.204,198.1,4.9,4.16
2005-12-13,10624800,68.58241228445775,0.3605858270648774,0.391343748387268,23.59795178165709,22.420439255330212,13324.204,198.1,4.9,4.16
2005-12-14,8511200,69.85399829889263,0.36828040473403334,0.38673107965662107,23.658371720509127,22.468601622386384,13324.204,198.1,4.9,4.16
2005-12-15,8737000,70.13317778398567,0.371540862706631,0.38369303626662304,23.70974235200909,22.522831347942084,13324.204,198.1,4.9,4.16
2005-12-16,12066400,72.08073488836257,0.37985529730598344,0.38292548847449515,23.780100616705308,22.563443389642348,13324.204,198.1,4.9,4.16
2005-12-19,15601200,67.77435803420792,0.3729978531325635,0.38093996140610886,23.815200622286103,22.622010986600618,13324.204,198.1,4.9,4.16
2005-12-20,7655500,67.77435803420792,0.36337452390116454,0.37742687390512003,23.81213052759055,22.731277484799588,13324.204,198.1,4.9,4.16
2005-12-21,11624300,70.2682360883666,0.36264082220355576,0.3744696635648072,23.853788120893594,22.78686682447994,13324.204,198.1,4.9,4.16
2005-12-22,10147300,72.46326941877501,0.36840374595574943,0.37325648004299566,23.939563295165485,22.776862219055708,13324.204,198.1,4.9,4.16
2005-12-23,7005900,73.87913272254181,0.3758587897137673,0.37377694197715,24.033629738102572,22.762740958918915,13324.204,198.1,4.9,4.16
2005-12-27,7752400,71.24919592029248,0.37265790675823496,0.373553134933367,24.102384190562912,22.765580744739825,13324.204,198.1,4.9,4.16
2005-12-28,9526900,66.41045130238575,0.35685944661405955,0.3702143972695055,24.144021625071044,22.780620937795167,13324.204,198.1,4.9,4.16
2005-12-29,7390000,65.15718664273686,0.33803650304342625,0.36377881842428966,24.13753890091746,22.883159646445822,13324.204,198.1,4.9,4.16
2005-12-30,8567500,60.94381318012703,0.31134586576418144,0.35329222789226805,24.130965612337693,22.9565536518835,13324.204,198.1,4.9,4.16
2006-01-03,12838600,67.58315296207564,0.310682443527476,0.3447702710193097,24.18077899139882,22.978334320368756,13599.16,199.3,4.7,4.29
2006-01-04,13491500,62.292366691555024,0.2955820459384313,0.334932626003134,24.194335974138458,23.030884515363493,13599.16,199.3,4.7,4.29
2006-01-05,8109400,63.88119747366969,0.28614316050301625,0.32517473290311044,24.208906046718575,23.08964265170672,13599.16,199.3,4.7,4.29
2006-01-06,7966900,67.33890414151995,0.2889263644305977,0.3179250592086079,24.195829739673222,23.215564188854607,13599.16,199.3,4.7,4.29
2006-01-09,16575200,73.64636752423448,0.31901394473213074,0.31814283631331247,24.28013645363376,23.272474325174834,13599.16,199.3,4.7,4.29
2006-01-10,16614800,74.14271092275456,0.3418309995762385,0.3228804689658977,24.390487469922174,23.27890931199921,13599.16,199.3,4.7,4.29
2006-01-11,12332300,73.39850712513724,0.35437257841442715,0.32917889085560365,24.471118485052337,23.31147104589249,13599.16,199.3,4.7,4.29
2006-01-12,12230000,57.77922172605877,0.32416042409153434,0.3281751975027898,24.47347448810308,23.361667838251904,13599.16,199.3,4.7,4.29
2006-01-13,10961200,57.2545504877001,0.2953562758101036,0.32161141316425257,24.476020041125302,23.401518258435246,13599.16,199.3,4.7,4.29
2006-01-17,9941100,53.58526609176435,0.25934319665631733,0.3091577698626655,24.469621886360805,23.43588539208158,13599.16,199.3,4.7,4.29
2006-01-18,17813100,46.95017763126685,0.20753246177714857,0.2888327082455622,24.474922101695064,23.420152361195562,13599.16,199.3,4.7,4.29
2006-01-19,12091800,43.95185919536929,0.1540159900253677,0.26186936460152327,24.48625393511971,23.39648703930656,13599.16,199.3,4.7,4.29
2006-01-20,20902400,33.40400249043155,0.0618520073323765,0.22186589314769392,24.605337297754357,23.20429710165971,13599.16,199.3,4.7,4.29
2006-01-23,13172300,36.953502598150735,-0.000500308208266631,0.17739265287650183,24.665119388588938,23.070924350729907,13599.16,199.3,4.7,4.29
2006-01-24,9781500,35.472713804425865,-0.05702667569158493,0.13050878716288447,24.715176211993633,22.924523342449728,13599.16,199.3,4.7,4.29
2006-01-25,14248700,41.327395139982144,-0.08290406495098068,0.08782621674011144,24.71543519738356,22.84123499152025,13599.16,199.3,4.7,4.29
2006-01-26,16187900,54.62737594978047,-0.04895533974177724,0.06046990544373371,24.708168157000443,22.838225809674363,13599.16,199.3,4.7,4.29
2006-01-27,12929400,56.16981069419783,-0.014119052472437943,0.04555211386049938,24.71552953812904,22.841553210284047,13599.16,199.3,4.7,4.29
2006-01-30,8701700,57.15008673921685,0.018134603227995427,0.04006861173399859,24.729393696477768,22.847375750848894,13599.16,199.3,4.7,4.29
2006-01-31,15582100,55.80595972922641,0.03839853189697706,0.039734595766594286,24.741513794828137,22.859068709444323,13599.16,199.3,4.7,4.29
2006-02-01,11429800,57.2148172729294,0.0600767362643424,0.04380302386614391,24.74312929387334,22.859257752940625,13599.16,199.4,4.8,4.49
2006-02-02,10309100,58.42291777912904,0.08165738137460465,0.05137389536783606,24.761042379986176,22.863608765948886,13599.16,199.4,4.8,4.49
2006-02-03,10440700,51.83271214601273,0.07555410597129253,0.05620993748852736,24.753677651344976,22.85833692842797,13599.16,199.4,4.8,4.49
2006-02-06,6591800,50.629673795967,0.06559230223355783,0.05808641043753346,24.72821803061134,22.84889874490135,13599.16,199.4,4.8,4.49
2006-02-07,8590500,48.21871393756741,0.048400266323337604,0.05614918161469429,24.633866686968346,22.85841083988712,13599.16,199.4,4.8,4.49
2006-02-08,10065200,52.791499680615445,0.05069803618378543,0.05505895252851252,24.529998310893358,22.894287005573926,13599.16,199.4,4.8,4.49
2006-02-09,8496300,54.93471386864,0.060081110801768034,0.056063384183163624,24.428772990469856,22.939554531807975,13599.16,199.4,4.8,4.49
2006-02-10,8790500,56.79812902739553,0.07394726893277692,0.05964016113308629,24.42619554728621,22.940327432450122,13599.16,199.4,4.8,4.49
2006-02-13,7791600,54.376735880647935,0.07676893270215146,0.06306591544689932,24.41451076832591,22.942987209884535,13599.16,199.4,4.8,4.49
2006-02-14,12904100,58.56218586365183,0.09394377086434247,0.06924148653038796,24.446769489466007,22.93419459897393,13599.16,199.4,4.8,4.49
2006-02-15,12685700,61.122927298704695,0.1168891426355998,0.07877101775143033,24.517031977934202,22.926509358125365,13599.16,199.4,4.8,4.49
2006-02-16,11572000,66.23060951745677,0.15753394344898553,0.09452360289094137,24.642255512863862,22.90718487104727,13599.16,199.4,4.8,4.49
2006-02-17,11518600,65.4892084836187,0.1856625768713016,0.11275139768701342,24.685758458071923,23.027946795529154,13599.16,199.4,4.8,4.49
2006-02-21,7324500,63.947812045923996,0.2017452819615535,0.13055017454192144,24.70970038977027,23.150217823120357,13599.16,199.4,4.8,4.49
2006-02-22,13151400,70.5690779800224,0.24612601896297903,0.15366534342613297,24.779941374716245,23.278538888040103,13599.16,199.4,4.8,4.49
